module_code,capacity
CHEM-007L,24
CHEM-007L,24
CHEM-040A,272
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,272
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,262
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,24
CHEM-040A,34
CHEM-040A,272
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040A,34
CHEM-040B,337
CHEM-040B,34
CHEM-040B,31
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-040B,34
CHEM-041A,314
CHEM-041A,36
CHEM-041A,36
CHEM-041A,36
CHEM-041A,36
CHEM-041A,26
CHEM-041A,36
CHEM-041A,36
CHEM-041A,36
CHEM-041A,36
CHEM-041C,119
CHEM-041C,40
CHEM-041C,39
CHEM-041C,40
CHEM-043A,154
CHEM-043A,23
CHEM-043A,154
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,16
CHEM-043A,161
CHEM-043A,23
CHEM-043A,161
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,161
CHEM-043A,23
CHEM-043A,161
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-043A,23
CHEM-087,20
CHEM-096,2
CHEM-100A,140
CHEM-100A,24
CHEM-100A,22
CHEM-100A,24
CHEM-100A,24
CHEM-100A,24
CHEM-100A,22
CHEM-108,88
CHEM-108,22
CHEM-108,22
CHEM-108,22
CHEM-108,22
CHEM-109,88
CHEM-109,22
CHEM-109,22
CHEM-109,22
CHEM-109,22
CHEM-114A,120
CHEM-114A,30
CHEM-114A,30
CHEM-114A,30
CHEM-114A,30
CHEM-114A,120
CHEM-114A,30
CHEM-114A,30
CHEM-114A,30
CHEM-114A,30
CHEM-116,120
CHEM-116,40
CHEM-116,40
CHEM-116,40
CHEM-117,100
CHEM-126A,210
CHEM-126A,35
CHEM-126A,35
CHEM-126A,35
CHEM-126A,35
CHEM-126A,35
CHEM-126A,35
CHEM-130,70
CHEM-130,35
CHEM-130,35
CHEM-143B,72
CHEM-143B,24
CHEM-143B,72
CHEM-143B,24
CHEM-152,40
CHEM-163,20
CHEM-171,80
CHEM-171,40
CHEM-171,40
CHEM-209,40
CHEM-213A,50
CHEM-216,30
CHEM-219A,45
CHEM-222,8
CHEM-223,30
CHEM-224,20
CHEM-227,30
CHEM-231,20
CHEM-232A,15
CHEM-234,40
CHEM-242,20
CHEM-252,40
CHEM-263,30
CHEM-280,30
CHEM-291,20
CHEM-292,35
CHEM-294,50
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
CHEM-299,9999
