module_code,capacity
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,10
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,9999
SIO-299,99
SIO-299,10
SIO-299,10
SIOB-218,40
SIOB-218,40
SIOB-262,40
SIOB-273,20
SIOB-275A,40
SIOB-278,15
SIOB-279,70
SIOB-280,70
SIOB-285,25
SIOB-296,15
SIOB-297,45
SIOC-203A,20
SIOC-204,20
SIOC-207A,20
SIOC-207A,20
SIOC-208,20
SIOC-210,40
SIOC-210,40
SIOC-214A,20
SIOC-214A,20
SIOC-217A,30
SIOC-218,10
SIOC-221A,25
SIOC-222,25
SIOC-223,20
SIOG-200B,20
SIOG-223A,30
SIOG-225,20
SIOG-228,20
SIOG-238,20
SIOG-240,40
SOCE-194,9999
SOCG-226,10
SOCG-227,15
SOCG-227,15
SOCG-252,10
SOCG-253,10
SOCG-255C,10
SOCG-271,10
SOCG-290,10
SOCI-001,198
SOCI-001,24
SOCI-001,24
SOCI-001,25
SOCI-001,25
SOCI-001,25
SOCI-001,25
SOCI-001,25
SOCI-001,25
SOCI-030,80
SOCI-030,20
SOCI-030,20
SOCI-030,20
SOCI-030,20
SOCI-050,60
SOCI-050,15
SOCI-050,15
SOCI-050,15
SOCI-050,15
SOCI-060,60
