module_code,capacity
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-299,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHIL-500,9999
PHYS-001A,410
PHYS-001A,360
PHYS-001A,360
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001AL,30
PHYS-001B,360
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,29
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001BL,30
PHYS-001C,360
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,29
PHYS-001CL,30
PHYS-001CL,30
PHYS-001CL,30
PHYS-002A,360
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002A,30
PHYS-002B,360
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002B,30
PHYS-002C,360
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,360
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002C,30
PHYS-002CL,280
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002CL,28
PHYS-002D,50
PHYS-002D,50
PHYS-002DL,80
PHYS-002DL,16
PHYS-002DL,16
PHYS-002DL,16
PHYS-002DL,16
PHYS-002DL,16
PHYS-004C,180
PHYS-004C,30
PHYS-004C,30
PHYS-004C,30
PHYS-004C,30
PHYS-004C,30
PHYS-004C,30
PHYS-012,192
PHYS-012,192
PHYS-039,10
