module_code,capacity
MATH-010A,4
MATH-010A,4
MATH-010A,4
MATH-010A,4
MATH-010A,4
MATH-010B,128
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,128
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,16
MATH-010B,96
MATH-010B,12
MATH-010B,12
MATH-010B,12
MATH-010B,12
MATH-010B,12
MATH-010B,12
MATH-010C,176
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,22
MATH-010C,230
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-010C,23
MATH-011,156
MATH-011,26
MATH-011,156
MATH-011,26
MATH-011,26
MATH-011,26
MATH-011,26
MATH-011,26
MATH-011,176
MATH-011,22
MATH-011,176
MATH-011,22
MATH-011,22
MATH-011,22
MATH-011,22
MATH-011,22
MATH-011,22
MATH-011,22
MATH-018,96
MATH-018,16
MATH-018,96
MATH-018,16
MATH-018,16
MATH-018,16
MATH-018,16
MATH-018,16
MATH-018,72
MATH-018,12
MATH-018,72
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,72
MATH-018,72
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,12
MATH-018,180
MATH-018,15
MATH-018,180
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-018,15
MATH-020A,36
MATH-020A,6
MATH-020A,6
MATH-020A,6
MATH-020A,6
MATH-020A,6
MATH-020A,6
MATH-020A,30
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,30
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020A,5
MATH-020B,84
MATH-020B,14
MATH-020B,14
MATH-020B,14
MATH-020B,14
MATH-020B,14
MATH-020B,14
MATH-020B,150
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,15
MATH-020B,72
MATH-020B,12
MATH-020B,12
MATH-020B,12
MATH-020B,12
MATH-020B,12
MATH-020B,12
MATH-020C,120
MATH-020C,20
MATH-020C,20
MATH-020C,20
MATH-020C,20
MATH-020C,20
MATH-020C,20
MATH-020C,120
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,90
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,120
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020C,15
MATH-020D,138
MATH-020D,23
MATH-020D,138
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020D,138
MATH-020D,23
MATH-020D,138
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020D,23
MATH-020E,208
MATH-020E,26
MATH-020E,26
MATH-020E,26
MATH-020E,26
MATH-020E,26
MATH-020E,26
MATH-020E,156
MATH-020E,26
MATH-020E,26
