module_code,capacity
ECE-148,25
ECE-155,25
ECE-155,25
ECE-158A,50
ECE-158A,50
ECE-161A,50
ECE-161A,50
ECE-164,146
ECE-164,146
ECE-164,146
ECE-166,120
ECE-166,120
ECE-166,30
ECE-166,30
ECE-166,30
ECE-166,30
ECE-171B,50
ECE-171B,50
ECE-174,90
ECE-174,90
ECE-181,40
ECE-181,40
ECE-191,50
ECE-197,9999
ECE-198,9999
ECE-199,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-200,9999
ECE-201,60
ECE-201,60
ECE-203,50
ECE-203,50
ECE-207A,30
ECE-212AN,60
ECE-222A,40
ECE-225A,190
ECE-226,90
ECE-230A,50
ECE-236A,15
ECE-238A,5
ECE-240A,40
ECE-241A,40
ECE-247A,20
ECE-250,146
ECE-250,146
ECE-251C,60
ECE-253,120
ECE-255A,60
ECE-258A,30
ECE-259C,15
ECE-260A,196
ECE-260A,196
ECE-264C,40
ECE-265C,30
ECE-266B,50
ECE-266B,50
ECE-271A,250
ECE-276C,60
ECE-284,146
ECE-285,120
ECE-285,215
ECE-285,30
ECE-287,25
ECE-298,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-299,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
ECE-501,9999
