module_code,capacity
EDS-368,20
EDS-369A,15
EDS-369A,15
EDS-369A,15
EDS-370A,40
EDS-378,40
EDS-379A,15
EDS-379A,15
EDS-379A,15
EDS-380A,40
EMED-199,10
EMED-296,2
EMED-296,5
EMED-296,5
EMED-299,2
EMED-299,1
EMED-411,7
EMED-420,10
EMED-423,10
EMED-425,10
EMED-427,10
EMED-473,5
EMED-496,10
EMED-496,10
ENG-005,45
ENG-010,60
ENG-015,35
ENG-020,30
ENVR-030,180
ENVR-030,30
ENVR-030,30
ENVR-030,30
ENVR-030,30
ENVR-030,30
ENVR-030,30
ENVR-110,60
ERC-020,30
ERC-020,30
ESYS-090,30
ESYS-101,128
ESYS-101,32
ESYS-101,32
ESYS-101,32
ESYS-101,32
ESYS-187A,20
ESYS-187A,20
ESYS-187A,20
ESYS-187A,20
ETHN-001R,396
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-001R,22
ETHN-020R,88
ETHN-020R,22
ETHN-020R,22
ETHN-020R,22
ETHN-020R,22
ETHN-087,15
ETHN-087,15
ETHN-100A,35
ETHN-110,40
ETHN-116,40
ETHN-119,50
ETHN-122,40
ETHN-122A,35
ETHN-127,18
ETHN-133,5
ETHN-150,16
ETHN-152,40
ETHN-155,40
ETHN-161,40
ETHN-166,15
ETHN-171,35
ETHN-174,15
ETHN-179,20
ETHN-200A,1
ETHN-230,10
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-298,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-299,1
ETHN-500,8
ETHN-500,2
ETIM-289,1
FILM-071,11
FILM-071,11
FILM-071,11
FILM-071,11
FILM-072,11
FILM-072,11
FILM-072,11
FILM-072,11
FILM-073,11
FILM-073,11
FILM-073,11
FILM-073,11
FILM-087,20
FILM-087,20
FILM-179,22
FPM-286,120
FPM-296,10
FPM-296,5
FPM-299,5
FPM-299,5
FPM-401,50
FPM-410,10
FPM-411,10
FPM-412,10
FPM-413,10
FPM-413,10
FPM-413,10
FPM-419,10
FPM-420,10
FPM-426,10
FPM-426,10
FPM-431,10
FPM-431T,7
FPM-432,10
FPM-441,10
FPM-442,10
FPM-496,10
GLBH-020,146
GLBH-100,40
GLBH-100,20
GLBH-102,20
GLBH-111,20
GLBH-111,20
GLBH-111,20
GLBH-111,20
GLBH-116,40
GLBH-118,30
GLBH-119,40
GLBH-129,6
GLBH-141,10
GLBH-148,100
GLBH-171R,12
GLBH-181,216
GLBH-190,20
GLBH-200,20
GLBH-241,20
GLBH-248,20
GPCO-401,250
GPCO-408,250
GPCO-412,250
GPCO-453,250
GPCO-453,250
GPCO-481,80
GPCO-482,80
GPEC-243,50
GPEC-431,80
GPEC-435,50
GPEC-443,250
GPEC-450,50
GPEC-485,60
GPEC-488,80
GPGN-490,50
GPGN-490,50
GPGN-490,50
GPIM-421,60
GPIM-421,60
GPIM-452,50
GPIM-457,80
GPPA-464,80
