module_code,capacity
MMW-122,4
MMW-122,4
MMW-122,4
MMW-122,5
MMW-122,5
MMW-501,12
MSED-295,15
MSED-299,15
MSED-299,15
MUS-001A,210
MUS-001A,35
MUS-001A,35
MUS-001A,35
MUS-001A,35
MUS-001A,35
MUS-001A,35
MUS-002A,40
MUS-002A,40
MUS-002AK,15
MUS-002AK,15
MUS-006,140
MUS-006,35
MUS-006,35
MUS-006,35
MUS-006,35
MUS-008,210
MUS-008,35
MUS-008,35
MUS-008,35
MUS-008,35
MUS-008,35
MUS-008,35
MUS-012,70
MUS-012,35
MUS-012,35
MUS-014,70
MUS-014,35
MUS-014,35
MUS-015,140
MUS-015,35
MUS-015,35
MUS-015,35
MUS-015,35
MUS-017,280
MUS-017,35
MUS-017,35
MUS-017,35
MUS-017,35
MUS-017,35
MUS-017,35
MUS-017,35
MUS-017,35
MUS-019R,210
MUS-019R,35
MUS-019R,35
MUS-019R,35
MUS-019R,35
MUS-019R,35
MUS-019R,35
MUS-020R,192
MUS-020R,35
MUS-020R,35
MUS-020R,35
MUS-020R,35
MUS-020R,35
MUS-020R,35
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032,5
MUS-032V,10
MUS-032V,10
MUS-032VM,15
MUS-043,100
MUS-095C,40
MUS-095D,30
MUS-095E,60
MUS-095F,60
MUS-095G,395
MUS-095G,395
MUS-095JC,35
MUS-095L,65
MUS-095P,20
MUS-095P,20
MUS-095W,30
MUS-095W,30
MUS-101A,35
MUS-101A,35
MUS-103A,15
MUS-107,15
MUS-111,140
MUS-113,50
MUS-120A,35
MUS-120A,35
MUS-127,100
MUS-130,35
MUS-131,35
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132,5
MUS-132R,3
MUS-132V,5
MUS-132V,5
MUS-134,30
MUS-137A,35
MUS-143,50
MUS-170,100
MUS-170,50
MUS-170,50
MUS-174A,25
MUS-175,30
MUS-176,30
MUS-176,30
MUS-199,20
MUS-199,10
MUS-201A,10
MUS-201B,10
MUS-201C,15
MUS-201D,15
MUS-203D,10
MUS-203D,10
MUS-203D,10
MUS-203D,10
MUS-203D,10
MUS-203D,10
MUS-204,15
MUS-206,15
MUS-206,15
MUS-206,15
MUS-215A,15
MUS-245,15
MUS-270D,20
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-299,9999
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
MUS-500,6
NANO-004,24
NANO-004,24
NANO-004,24
NANO-004,24
NANO-004,24
NANO-004,24
NANO-004,24
NANO-004,24
NANO-015R,110
NANO-020L,25
NANO-020L,25
NANO-020L,25
NANO-020L,25
NANO-102,146
NANO-107,75
NANO-107,75
NANO-119,20
NANO-119,20
NANO-148,75
NANO-200,120
NANO-201,40
NANO-202,40
NANO-227,15
NANO-247A,20
NANO-257,25
NANO-265,10
NANO-299,9999
NANO-299,9999
NANO-299,9999
NANO-299,9999
