module_code,capacity
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-271,9999
BGGN-275,35
BGGN-275,35
BGGN-276,35
BGGN-276,35
BGGN-294,9999
BGGN-298,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGGN-299,9999
BGJC-204,9999
BGJC-215,10
BGSE-200,9999
BGSE-205,50
BGSE-205,50
BGSE-205,50
BGSE-205,50
BIBC-100,115
BIBC-100,29
BIBC-100,29
BIBC-100,29
BIBC-100,28
BIBC-100,115
BIBC-100,29
BIBC-100,29
BIBC-100,29
BIBC-100,28
BIBC-102,244
BIBC-102,61
BIBC-102,61
BIBC-102,61
BIBC-102,61
BIBC-102,244
BIBC-102,61
BIBC-102,61
BIBC-102,61
BIBC-102,61
BIBC-103,24
BIBC-103,24
BIBC-103,24
BIBC-103,24
BIBC-103,24
BIBC-103,24
BIBC-103,24
BIBC-103,24
BICD-100,230
BICD-100,57
BICD-100,57
BICD-100,58
BICD-100,58
BICD-100,230
BICD-100,57
BICD-100,57
BICD-100,58
BICD-100,58
BICD-100,230
BICD-100,57
BICD-100,57
BICD-100,58
BICD-100,58
BICD-100,230
BICD-100,57
BICD-100,57
BICD-100,58
BICD-100,58
BICD-110,245
BICD-110,245
BICD-130,292
BICD-130,73
BICD-130,73
BICD-130,73
BICD-130,73
BICD-140,192
BICD-140,48
BICD-140,48
BICD-140,48
