module_code,capacity
ECE-501,9999
ECON-001,300
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,180
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,300
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,60
ECON-001,60
ECON-002,100
ECON-002,50
ECON-002,50
ECON-003,60
ECON-003,60
ECON-004,10
ECON-004,10
ECON-005,120
ECON-005,40
ECON-005,40
ECON-005,40
ECON-086,100
ECON-100A,180
ECON-100A,60
ECON-100A,60
ECON-100A,60
ECON-100A,180
ECON-100A,60
ECON-100A,60
ECON-100A,60
ECON-100B,70
ECON-100B,35
ECON-100B,35
ECON-100B,70
ECON-100B,35
ECON-100B,35
ECON-100BH,18
ECON-100C,50
ECON-100C,50
ECON-102,220
ECON-102,110
ECON-102,110
ECON-103,75
ECON-110A,30
ECON-110A,30
ECON-110A,30
ECON-110A,30
ECON-110B,120
ECON-110B,40
ECON-110B,40
ECON-110B,40
ECON-110B,120
ECON-110B,40
ECON-110B,40
ECON-110B,40
ECON-120A,100
ECON-120A,50
ECON-120A,50
ECON-120A,120
ECON-120A,40
ECON-120A,40
ECON-120A,40
ECON-120A,30
ECON-120A,30
ECON-120B,196
ECON-120B,98
ECON-120B,98
ECON-120B,196
ECON-120B,98
ECON-120B,98
ECON-120B,50
ECON-120B,50
ECON-120C,146
ECON-120C,73
ECON-120C,73
ECON-130,190
ECON-131,50
ECON-131,50
ECON-140,56
ECON-140,56
ECON-141,14
ECON-159,1
ECON-168,80
ECON-181,110
ECON-182,25
ECON-182,25
ECON-186,100
ECON-191A,20
ECON-191B,20
ECON-195P,25
ECON-200A,24
ECON-205,24
ECON-210A,24
ECON-220A,24
ECON-220D,24
ECON-221,24
ECON-242,24
ECON-250A,24
ECON-263,24
ECON-266,24
ECON-281,24
ECON-285,24
ECON-286,20
ECON-286,20
ECON-286,20
ECON-286,20
ECON-286,20
ECON-286,20
ECON-296,24
ECON-500A,50
ECON-500A,50
ECON-500A,50
EDS-031,20
EDS-038,20
EDS-038,20
EDS-102,72
EDS-103,45
EDS-112,70
EDS-114,32
EDS-114,16
EDS-114,16
EDS-115,60
EDS-117,185
EDS-118,55
EDS-124BR,170
EDS-126,150
EDS-129A,52
EDS-129A,52
EDS-130,55
EDS-130,20
EDS-130,20
EDS-130,15
EDS-131,40
EDS-131,20
EDS-131,40
EDS-131,20
EDS-136,35
EDS-136,15
EDS-136,35
EDS-136,10
EDS-136,10
EDS-139,60
EDS-139,55
EDS-139,30
EDS-139,35
EDS-139,35
EDS-149,20
EDS-164R,85
EDS-164R,85
EDS-195,4
EDS-195,4
EDS-201,50
EDS-203,50
EDS-203,50
EDS-205A,45
EDS-250,50
EDS-253,15
EDS-256,15
EDS-283,15
EDS-285,15
EDS-286,15
EDS-289D,15
EDS-289D,15
EDS-292,15
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-296,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-299,10
EDS-351,50
EDS-351,60
EDS-352A,15
EDS-361A,50
EDS-368,20
