module_code,capacity
BICD-140,48
BICD-145,36
BICD-145,36
BICD-194,32
BIEB-102,279
BIEB-102,70
BIEB-102,70
BIEB-102,70
BIEB-102,69
BIEB-121,32
BIEB-121,32
BIEB-146,480
BIEB-146,120
BIEB-146,120
BIEB-146,120
BIEB-146,120
BIEB-150,278
BIEB-150,69
BIEB-150,69
BIEB-150,70
BIEB-150,70
BIEB-152,404
BIEB-152,101
BIEB-152,101
BIEB-152,101
BIEB-152,101
BIEB-164,292
BIEB-164,73
BIEB-164,73
BIEB-164,73
BIEB-164,73
BILD-001,237
BILD-001,59
BILD-001,59
BILD-001,59
BILD-001,60
BILD-001,237
BILD-001,59
BILD-001,59
BILD-001,59
BILD-001,60
BILD-001,237
BILD-001,59
BILD-001,59
BILD-001,59
BILD-001,60
BILD-001,237
BILD-001,59
BILD-001,59
BILD-001,59
BILD-001,60
BILD-002,295
BILD-002,74
BILD-002,74
BILD-002,74
BILD-002,73
BILD-002,295
BILD-002,74
BILD-002,74
BILD-002,74
BILD-002,73
BILD-003,197
BILD-003,49
BILD-003,49
BILD-003,49
BILD-003,50
BILD-003,197
BILD-003,49
BILD-003,49
BILD-003,49
BILD-003,50
BILD-003,197
BILD-003,49
BILD-003,49
BILD-003,49
BILD-003,50
BILD-003,197
BILD-003,49
BILD-003,49
BILD-003,49
BILD-003,50
BILD-004,192
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,192
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,192
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,192
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-004,24
BILD-005,348
BILD-005,87
BILD-005,87
BILD-005,87
BILD-005,87
BILD-005,348
BILD-005,87
BILD-005,87
BILD-005,87
BILD-005,87
BILD-005,348
BILD-005,87
BILD-005,87
BILD-005,87
BILD-005,87
BILD-010,208
BILD-010,52
BILD-010,52
BILD-010,52
BILD-010,52
BILD-062,145
BILD-062,37
BILD-062,36
BILD-062,36
BILD-062,36
BILD-087,20
BILD-087,20
BILD-088,20
BIMM-100,395
BIMM-100,99
BIMM-100,99
BIMM-100,99
BIMM-100,98
BIMM-100,395
BIMM-100,99
BIMM-100,99
BIMM-100,99
BIMM-100,98
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-101,48
BIMM-101,24
BIMM-101,24
BIMM-120,475
BIMM-120,119
BIMM-120,119
BIMM-120,119
BIMM-120,118
BIMM-121,48
BIMM-121,24
BIMM-121,24
BIMM-121,48
BIMM-121,24
BIMM-121,24
BIMM-121,48
BIMM-121,24
BIMM-121,24
BIMM-121,48
BIMM-121,24
BIMM-121,24
BIMM-122,245
BIMM-122,61
BIMM-122,61
BIMM-122,61
