term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003539,FA26:EL00003539,026-000-IN,in,David Kleinfeld,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003540,FA26:EL00003540,027-000-IN,in,Elena Koslover,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003520,FA26:EL00003520,028-000-IN,in,Aobo Li,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003521,FA26:EL00003521,029-000-IN,in,Tongyan Lin,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003541,FA26:EL00003541,030-000-IN,in,M Maple,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003522,FA26:EL00003522,031-000-IN,in,John Mcgreevy,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003542,FA26:EL00003542,032-000-IN,in,Kaixuan Ni,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003543,FA26:EL00003543,033-000-IN,in,Seungeun Oh,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003544,FA26:EL00003544,034-000-IN,in,Daniel Parker,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003523,FA26:EL00003523,035-000-IN,in,Tenio Popmintchev,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003545,FA26:EL00003545,036-000-IN,in,Ivan Schuller,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003524,FA26:EL00003524,037-000-IN,in,Mattia Serra,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003546,FA26:EL00003546,038-000-IN,in,Vivek Sharma,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003547,FA26:EL00003547,039-000-IN,in,Oleg Shpyrko,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003548,FA26:EL00003548,040-000-IN,in,Douglas Smith,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003525,FA26:EL00003525,041-000-IN,in,Tzer Han Tan,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003549,FA26:EL00003549,042-000-IN,in,Frank Wuerthwein,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003550,FA26:EL00003550,043-000-IN,in,Avi Yagil,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHYS,299,PHYS 299,Thesis Research in Physics,GR,EL00003551,FA26:EL00003551,044-000-IN,in,Liang Yang,9999,,class,,,,tba,tba,tba,tba,0,1
