term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000368,FA26:E 00000368,012-000-SE,se,Keith Mccleary,21,,class,M,Monday,,5:00pm,6:20pm,WSAC,WSAC 132,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000368,FA26:E 00000368,012-000-SE,se,Keith Mccleary,21,,class,W,Wednesday,,5:00pm,6:20pm,WSAC,WSAC 132,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000369,FA26:E 00000369,013-000-SE,se,Jill Martiniuk,21,,class,R,Thursday,,9:30am,10:50am,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000369,FA26:E 00000369,013-000-SE,se,Jill Martiniuk,21,,class,T,Tuesday,,9:30am,10:50am,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000370,FA26:E 00000370,014-000-SE,se,Jill Martiniuk,21,,class,R,Thursday,,11:00am,12:20pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000370,FA26:E 00000370,014-000-SE,se,Jill Martiniuk,21,,class,T,Tuesday,,11:00am,12:20pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000371,FA26:E 00000371,015-000-SE,se,Jill Martiniuk,21,,class,R,Thursday,,2:00pm,3:20pm,WSAC,WSAC 101,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000371,FA26:E 00000371,015-000-SE,se,Jill Martiniuk,21,,class,T,Tuesday,,2:00pm,3:20pm,WSAC,WSAC 101,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000372,FA26:E 00000372,016-000-SE,se,Niall Twohig,21,,class,R,Thursday,,9:30am,10:50am,WSAC,WSAC 101,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000372,FA26:E 00000372,016-000-SE,se,Niall Twohig,21,,class,T,Tuesday,,9:30am,10:50am,WSAC,WSAC 101,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000373,FA26:E 00000373,017-000-SE,se,Niall Twohig,21,,class,R,Thursday,,12:30pm,1:50pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000373,FA26:E 00000373,017-000-SE,se,Niall Twohig,21,,class,T,Tuesday,,12:30pm,1:50pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000374,FA26:E 00000374,018-000-SE,se,Niall Twohig,21,,class,R,Thursday,,2:00pm,3:20pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000374,FA26:E 00000374,018-000-SE,se,Niall Twohig,21,,class,T,Tuesday,,2:00pm,3:20pm,EBU3B,EBU3B 1124,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000377,FA26:E 00000377,021-000-SE,se,Mathew Holloway,21,,class,R,Thursday,,12:30pm,1:50pm,WLH,WLH 2110,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000377,FA26:E 00000377,021-000-SE,se,Mathew Holloway,21,,class,T,Tuesday,,12:30pm,1:50pm,WLH,WLH 2110,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000378,FA26:E 00000378,022-000-SE,se,Mathew Holloway,21,,class,R,Thursday,,3:30pm,4:50pm,WLH,WLH 2110,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00000378,FA26:E 00000378,022-000-SE,se,Mathew Holloway,21,,class,T,Tuesday,,3:30pm,4:50pm,WLH,WLH 2110,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00004755,FA26:E 00004755,024-000-SE,se,Haleema Welji,21,,class,R,Thursday,,9:30am,10:50am,WSAC,WSAC 132,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00004755,FA26:E 00004755,024-000-SE,se,Haleema Welji,21,,class,T,Tuesday,,9:30am,10:50am,WSAC,WSAC 132,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00004756,FA26:E 00004756,025-000-SE,se,Haleema Welji,21,,class,R,Thursday,,12:30pm,1:50pm,WSAC,WSAC 132,0,0
FA26,WCWP,010A,WCWP 010A,The Writing Course A,LD,E 00004756,FA26:E 00004756,025-000-SE,se,Haleema Welji,21,,class,T,Tuesday,,12:30pm,1:50pm,WSAC,WSAC 132,0,0
FA26,WCWP,010B,WCWP 010B,The Writing Course B,LD,E 00000380,FA26:E 00000380,001-000-SE,se,Emily Windham,21,,class,M,Monday,,8:00am,9:20am,EBU3B,EBU3B 1124,0,0
