term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,PHIL,195P,PHIL 195P,Pedagogy & Learning Appr.,UD,EL00003437,FA26:EL00003437,002-000-LE,lecture,Dana Nelkin,1,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,195P,PHIL 195P,Pedagogy & Learning Appr.,UD,EL00003416,FA26:EL00003416,002-001-PR,pr,Dana Nelkin,1,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,195P,PHIL 195P,Pedagogy & Learning Appr.,UD,EL00003438,FA26:EL00003438,003-000-LE,lecture,Jonathan Cohen,1,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,195P,PHIL 195P,Pedagogy & Learning Appr.,UD,EL00003439,FA26:EL00003439,003-001-PR,pr,Jonathan Cohen,1,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001251,FA26:EL00001251,001-000-IN,in,Saba Bazargan-Forward,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001252,FA26:EL00001252,002-000-IN,in,Reuven Brandt,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001253,FA26:EL00001253,003-000-IN,in,David Brink,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001254,FA26:EL00001254,004-000-IN,in,Craig Callender,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001255,FA26:EL00001255,005-000-IN,in,J. Carr,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001256,FA26:EL00001256,006-000-IN,in,Keming Chen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001257,FA26:EL00001257,007-000-IN,in,Jonathan Cohen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001258,FA26:EL00001258,008-000-IN,in,Matthew Fulkerson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001259,FA26:EL00001259,009-000-IN,in,Michael Hardimon,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001260,FA26:EL00001260,010-000-IN,in,Monte Johnson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001261,FA26:EL00001261,011-000-IN,in,Karen Kovaka,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001262,FA26:EL00001262,012-000-IN,in,Andy Lamey,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001263,FA26:EL00001263,013-000-IN,in,Kerry Mckenzie,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001264,FA26:EL00001264,014-000-IN,in,Dana Nelkin,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001265,FA26:EL00001265,015-000-IN,in,Samuel Rickless,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001266,FA26:EL00001266,016-000-IN,in,Gila Sher,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001267,FA26:EL00001267,017-000-IN,in,Christopher Shields,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001268,FA26:EL00001268,018-000-IN,in,Clinton Tolley,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001269,FA26:EL00001269,019-000-IN,in,Manuel Vargas,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001270,FA26:EL00001270,020-000-IN,in,Eric Watkins,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001271,FA26:EL00001271,021-000-IN,in,Nancy Cartwright,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001272,FA26:EL00001272,022-000-IN,in,Alexander Kocurek,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001273,FA26:EL00001273,023-000-IN,in,Rachel Rudolph,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,199,PHIL 199,Directed Individual Study,UD,EL00001274,FA26:EL00001274,024-000-IN,in,Yuan Yuan,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,202,PHIL 202,Core Course in Ethics,GR,E 00003706,FA26:E 00003706,001-000-SE,se,Christopher Shields,20,,class,T,Tuesday,,1:00pm,3:50pm,RWAC,RWAC 0472,0,0
FA26,PHIL,209C,PHIL 209C,Colloquium in Science Studies,GR,E 00003791,FA26:E 00003791,001-000-SE,se,Kerry Mckenzie,10,,class,M,Monday,,12:00pm,2:50pm,RWAC,RWAC 0472,0,0
FA26,PHIL,210,PHIL 210,Greek Philosophy,GR,E 00003067,FA26:E 00003067,001-000-SE,se,Monte Johnson,20,,class,W,Wednesday,,11:00am,1:50pm,RWAC,RWAC 0472,0,0
FA26,PHIL,220,PHIL 220,Agency,Responsibility&Freedom,GR,E 00003707,FA26:E 00003707,001-000-SE,se,Matthew Fulkerson,20,,class,R,Thursday,,1:00pm,3:50pm,RWAC,RWAC 0472,0,0
FA26,PHIL,271,PHIL 271,Agency, Morality, and Psych RG,GR,EL00001240,FA26:EL00001240,001-000-SE,se,Manuel Vargas,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,275,PHIL 275,German Philosophy RG,GR,EL00001241,FA26:EL00001241,001-000-SE,se,Eric Watkins,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,277,PHIL 277,Phenomenology Reading Group,GR,EL00001242,FA26:EL00001242,001-000-SE,se,Clinton Tolley,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,278,PHIL 278,Tops&Meths/Contemp Philosophy,GR,EL00001243,FA26:EL00001243,001-000-SE,se,Jonathan Cohen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,280,PHIL 280,Phil of Sci Topics & Methods,GR,EL00001244,FA26:EL00001244,001-000-SE,se,Karen Kovaka,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,281,PHIL 281,Hist of Phil/Research Methods,GR,EL00001245,FA26:EL00001245,001-000-SE,se,Clinton Tolley,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,282,PHIL 282,Topics & Methods in Ethics,GR,EL00001246,FA26:EL00001246,001-000-SE,se,Saba Bazargan-Forward,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,283,PHIL 283,Topics & Methods Latin Am Phil,GR,EL00001247,FA26:EL00001247,001-000-SE,se,Manuel Vargas,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,284,PHIL 284,Philosophy of Bio Research Grp,GR,EL00001248,FA26:EL00001248,001-000-SE,se,Karen Kovaka,20,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,286,PHIL 286,Philosophy/Physic Research Grp,GR,EL00001249,FA26:EL00001249,001-000-SE,se,Craig Callender,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,287,PHIL 287,Greek Reading Group,GR,EL00001250,FA26:EL00001250,001-000-SE,se,Christopher Shields,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001299,FA26:EL00001299,001-000-IN,in,Saba Bazargan-Forward,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001300,FA26:EL00001300,002-000-IN,in,Reuven Brandt,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001301,FA26:EL00001301,003-000-IN,in,David Brink,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001302,FA26:EL00001302,004-000-IN,in,Craig Callender,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001303,FA26:EL00001303,005-000-IN,in,J. Carr,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001304,FA26:EL00001304,006-000-IN,in,Nancy Cartwright,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001305,FA26:EL00001305,007-000-IN,in,Keming Chen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001306,FA26:EL00001306,008-000-IN,in,Jonathan Cohen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001307,FA26:EL00001307,009-000-IN,in,Matthew Fulkerson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001308,FA26:EL00001308,010-000-IN,in,Michael Hardimon,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001309,FA26:EL00001309,011-000-IN,in,Monte Johnson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001310,FA26:EL00001310,012-000-IN,in,Alexander Kocurek,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001311,FA26:EL00001311,013-000-IN,in,Karen Kovaka,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001312,FA26:EL00001312,014-000-IN,in,Andy Lamey,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001313,FA26:EL00001313,015-000-IN,in,Kerry Mckenzie,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001314,FA26:EL00001314,016-000-IN,in,Dana Nelkin,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001315,FA26:EL00001315,017-000-IN,in,Samuel Rickless,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001316,FA26:EL00001316,018-000-IN,in,Rachel Rudolph,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001317,FA26:EL00001317,019-000-IN,in,Gila Sher,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001318,FA26:EL00001318,020-000-IN,in,Christopher Shields,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001319,FA26:EL00001319,021-000-IN,in,Clinton Tolley,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001320,FA26:EL00001320,022-000-IN,in,Manuel Vargas,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001321,FA26:EL00001321,023-000-IN,in,Eric Watkins,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,290,PHIL 290,Directed Independent Study,GR,EL00001322,FA26:EL00001322,024-000-IN,in,Yuan Yuan,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001323,FA26:EL00001323,001-000-IN,in,Saba Bazargan-Forward,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001324,FA26:EL00001324,002-000-IN,in,Reuven Brandt,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001325,FA26:EL00001325,003-000-IN,in,David Brink,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001326,FA26:EL00001326,004-000-IN,in,Craig Callender,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001327,FA26:EL00001327,005-000-IN,in,J. Carr,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001328,FA26:EL00001328,006-000-IN,in,Nancy Cartwright,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001329,FA26:EL00001329,007-000-IN,in,Keming Chen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001330,FA26:EL00001330,008-000-IN,in,Jonathan Cohen,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001331,FA26:EL00001331,009-000-IN,in,Matthew Fulkerson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001332,FA26:EL00001332,010-000-IN,in,Michael Hardimon,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001333,FA26:EL00001333,011-000-IN,in,Monte Johnson,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001334,FA26:EL00001334,012-000-IN,in,Karen Kovaka,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001335,FA26:EL00001335,013-000-IN,in,Alexander Kocurek,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001336,FA26:EL00001336,014-000-IN,in,Andy Lamey,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001337,FA26:EL00001337,015-000-IN,in,Kerry Mckenzie,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001338,FA26:EL00001338,016-000-IN,in,Dana Nelkin,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001339,FA26:EL00001339,017-000-IN,in,Samuel Rickless,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001340,FA26:EL00001340,018-000-IN,in,Rachel Rudolph,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001341,FA26:EL00001341,019-000-IN,in,Gila Sher,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001342,FA26:EL00001342,020-000-IN,in,Christopher Shields,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001343,FA26:EL00001343,021-000-IN,in,Clinton Tolley,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001344,FA26:EL00001344,022-000-IN,in,Manuel Vargas,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001345,FA26:EL00001345,023-000-IN,in,Eric Watkins,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,295,PHIL 295,Research Topics,GR,EL00001346,FA26:EL00001346,024-000-IN,in,Yuan Yuan,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,299,PHIL 299,Thesis Research,GR,EL00001275,FA26:EL00001275,001-000-IN,in,Saba Bazargan-Forward,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,299,PHIL 299,Thesis Research,GR,EL00001276,FA26:EL00001276,002-000-IN,in,Reuven Brandt,9999,,class,,,,tba,tba,tba,tba,0,1
FA26,PHIL,299,PHIL 299,Thesis Research,GR,EL00001277,FA26:EL00001277,003-000-IN,in,David Brink,9999,,class,,,,tba,tba,tba,tba,0,1
