term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003184,FA26:E 00003184,001-000-LE,lecture,Harold Buchanan,98,,final,W,Wednesday,2026-12-09,3:00pm,5:59pm,WFH,WFH 1N108,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003186,FA26:E 00003186,003-000-LE,lecture,Robert Campbell,98,,class,R,Thursday,,2:00pm,3:20pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003186,FA26:E 00003186,003-000-LE,lecture,Robert Campbell,98,,class,T,Tuesday,,2:00pm,3:20pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003186,FA26:E 00003186,003-000-LE,lecture,Robert Campbell,98,,final,R,Thursday,2026-12-10,3:00pm,5:59pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003187,FA26:E 00003187,004-000-LE,lecture,Robert Campbell,98,,class,R,Thursday,,3:30pm,4:50pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003187,FA26:E 00003187,004-000-LE,lecture,Robert Campbell,98,,class,T,Tuesday,,3:30pm,4:50pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00003187,FA26:E 00003187,004-000-LE,lecture,Robert Campbell,98,,final,M,Monday,2026-12-07,3:00pm,5:59pm,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004830,FA26:E 00004830,005-000-LE,lecture,Wade Lindenberger,98,,class,M,Monday,,12:30pm,1:50pm,WFH,WFH 1N108,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004830,FA26:E 00004830,005-000-LE,lecture,Wade Lindenberger,98,,class,W,Wednesday,,12:30pm,1:50pm,WFH,WFH 1N108,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004830,FA26:E 00004830,005-000-LE,lecture,Wade Lindenberger,98,,final,R,Thursday,2026-12-10,11:30am,2:29pm,WFH,WFH 1N108,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00005101,FA26:E 00005101,006-000-LE,lecture,Travis Chamberlain,98,,class,M,Monday,,8:00am,9:20am,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00005101,FA26:E 00005101,006-000-LE,lecture,Travis Chamberlain,98,,class,W,Wednesday,,8:00am,9:20am,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00005101,FA26:E 00005101,006-000-LE,lecture,Travis Chamberlain,98,,final,M,Monday,2026-12-07,8:00am,10:59am,WFH,WFH 1W102,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004970,FA26:E 00004970,007-000-LE,lecture,Travis Chamberlain,98,,class,M,Monday,,11:00am,12:20pm,OTRSN,OTRSN 1S113,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004970,FA26:E 00004970,007-000-LE,lecture,Travis Chamberlain,98,,class,W,Wednesday,,11:00am,12:20pm,OTRSN,OTRSN 1S113,0,0
FA26,MGT,016,MGT 016,Personal Ethics at Work,LD,E 00004970,FA26:E 00004970,007-000-LE,lecture,Travis Chamberlain,98,,final,T,Tuesday,2026-12-08,11:30am,2:29pm,OTRSN,OTRSN 1S113,0,0
FA26,MGT,018,MGT 018,Managing Diverse Teams,LD,E 00003188,FA26:E 00003188,001-000-LE,lecture,Michael McKay,98,,class,R,Thursday,,9:30am,10:50am,OTRSN,OTRSN 1S113,0,0
FA26,MGT,018,MGT 018,Managing Diverse Teams,LD,E 00003188,FA26:E 00003188,001-000-LE,lecture,Michael McKay,98,,class,T,Tuesday,,9:30am,10:50am,OTRSN,OTRSN 1S113,0,0
FA26,MGT,018,MGT 018,Managing Diverse Teams,LD,E 00003188,FA26:E 00003188,001-000-LE,lecture,Michael McKay,98,,final,R,Thursday,2026-12-10,8:00am,10:59am,OTRSN,OTRSN 1S113,0,0
