term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,MAE,113,MAE 113,Fundamentals of Propulsion,UD,E 00002256,FA26:E 00002256,001-000-LE,lecture,Kalyanasundaram Seshadri,130,,class,F,Friday,,5:00pm,7:50pm,CENTR,CENTR 105,0,0
FA26,MAE,113,MAE 113,Fundamentals of Propulsion,UD,E 00002256,FA26:E 00002256,001-000-LE,lecture,Kalyanasundaram Seshadri,130,,final,R,Thursday,2026-12-10,7:00pm,9:59pm,CENTR,CENTR 212,0,0
FA26,MAE,114,MAE 114,Space Propulsion,UD,E 00002257,FA26:E 00002257,001-000-LE,lecture,Sergei Krasheninnikov,25,,class,R,Thursday,,8:00am,9:20am,CENTR,CENTR 220,0,0
FA26,MAE,114,MAE 114,Space Propulsion,UD,E 00002257,FA26:E 00002257,001-000-LE,lecture,Sergei Krasheninnikov,25,,class,T,Tuesday,,8:00am,9:20am,CENTR,CENTR 220,0,0
FA26,MAE,114,MAE 114,Space Propulsion,UD,E 00002257,FA26:E 00002257,001-000-LE,lecture,Sergei Krasheninnikov,25,,class,T,Tuesday,,5:00pm,5:50pm,CENTR,CENTR 217A,0,0
FA26,MAE,114,MAE 114,Space Propulsion,UD,E 00002257,FA26:E 00002257,001-000-LE,lecture,Sergei Krasheninnikov,25,,final,T,Tuesday,2026-12-08,8:00am,10:59am,CENTR,CENTR 220,0,0
FA26,MAE,131A,MAE 131A,Solid Mechanics I,UD,E 00002258,FA26:E 00002258,001-000-LE,lecture,Maziar Ghazinejad,95,,class,M,Monday,,5:00pm,6:20pm,PCYNH,PCYNH 122,0,0
FA26,MAE,131A,MAE 131A,Solid Mechanics I,UD,E 00002258,FA26:E 00002258,001-000-LE,lecture,Maziar Ghazinejad,95,,class,W,Wednesday,,4:00pm,4:50pm,CENTR,CENTR 212,0,0
FA26,MAE,131A,MAE 131A,Solid Mechanics I,UD,E 00002258,FA26:E 00002258,001-000-LE,lecture,Maziar Ghazinejad,95,,class,W,Wednesday,,5:00pm,6:20pm,PCYNH,PCYNH 122,0,0
FA26,MAE,131A,MAE 131A,Solid Mechanics I,UD,E 00002258,FA26:E 00002258,001-000-LE,lecture,Maziar Ghazinejad,95,,final,R,Thursday,2026-12-10,7:00pm,9:59pm,PCYNH,PCYNH 122,0,0
