term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,BIOM,200A,BIOM 200A,Molecules to Organisms:Concept,GR,EL00000097,FA26:EL00000097,001-000-LE,lecture,Kevin Corbett,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,200B,BIOM 200B,Molecules-Organisms:Approaches,GR,EL00000098,FA26:EL00000098,001-000-DI,discussion,Kevin Corbett,26,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,200B,BIOM 200B,Molecules-Organisms:Approaches,GR,EL00000099,FA26:EL00000099,001-001-LA,lab,Kevin Corbett,26,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,201,BIOM 201,Seminars in Biomed Research,GR,EL00000100,FA26:EL00000100,001-000-SE,se,Richard Daneman,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,201,BIOM 201,Seminars in Biomed Research,GR,EL00000101,FA26:EL00000101,001-001-DI,discussion,Richard Daneman,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,202,BIOM 202,Biomed Sci Research Rotation,GR,EL00000181,FA26:EL00000181,001-000-SE,se,Farah Sheikh,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,202,BIOM 202,Biomed Sci Research Rotation,GR,EL00000180,FA26:EL00000180,001-001-DI,discussion,Farah Sheikh,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,202,BIOM 202,Biomed Sci Research Rotation,GR,EL00000182,FA26:EL00000182,001-001-LA,lab,Farah Sheikh,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,203A,BIOM 203A,Topics in Biomed Sciences I,GR,EL00000102,FA26:EL00000102,001-000-LE,lecture,Kevin Corbett,22,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,218,BIOM 218,Current Topics in Anthropogeny,GR,EL00000103,FA26:EL00000103,001-000-SE,se,Pascal Gagneux,12,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,242,BIOM 242,Seminar in Genetics,GR,EL00000104,FA26:EL00000104,001-000-SE,se,Bruce Hamilton,25,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,293,BIOM 293,Grant Writing Essentials,GR,EL00000105,FA26:EL00000105,001-000-LE,lecture,Asa Gustafsson,17,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,296,BIOM 296,Directed Reading,GR,EL00000179,FA26:EL00000179,001-000-IN,in,Tony Yaksh,22,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000015,FA26:EL00000015,001-000-IN,in,Marianna Alperin,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000016,FA26:EL00000016,002-000-IN,in,Corina Antal,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000017,FA26:EL00000017,003-000-IN,in,Ferhat Ay,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000018,FA26:EL00000018,004-000-IN,in,Christopher Benner,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000019,FA26:EL00000019,005-000-IN,in,Scott Biering,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000020,FA26:EL00000020,006-000-IN,in,Bogdan Bintu,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000021,FA26:EL00000021,007-000-IN,in,Itay Budin,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000022,FA26:EL00000022,008-000-IN,in,John Chang,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000023,FA26:EL00000023,009-000-IN,in,Alejandro Chavez,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000024,FA26:EL00000024,010-000-IN,in,Xu Chen,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000025,FA26:EL00000025,011-000-IN,in,David Cheresh,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000026,FA26:EL00000026,012-000-IN,in,Stephanie Cherqui,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000027,FA26:EL00000027,013-000-IN,in,Karen Christman,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000028,FA26:EL00000028,014-000-IN,in,Hiutung Chu,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000029,FA26:EL00000029,015-000-IN,in,Kevin Corbett,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000030,FA26:EL00000030,016-000-IN,in,Michael Corley,7,,class,,,,tba,tba,tba,tba,0,1
FA26,BIOM,298,BIOM 298,Directed Study,GR,EL00000031,FA26:EL00000031,017-000-IN,in,Nicole Coufal,7,,class,,,,tba,tba,tba,tba,0,1
