term_code,subject_code,course_code,class_name,course_title,academic_level,section_id,section_ref,section_code,instruction_type_name,instructors_text,seats_available,waitlist_available,meeting_kind,day_code,day_name,specific_date,start_time_display,end_time_display,building_code,room_code,is_remote,is_tba
FA26,HILD,010,HILD 010,East Asia: The Great Tradition,LD,E 00001230,FA26:E 00001230,001-003-DI,discussion,Micah Muscolino,32,,class,M,Monday,,6:00pm,6:50pm,HSS,HSS 2321,0,0
FA26,HILD,010,HILD 010,East Asia: The Great Tradition,LD,E 00001231,FA26:E 00001231,001-004-DI,discussion,Micah Muscolino,32,,class,M,Monday,,7:00pm,7:50pm,HSS,HSS 2321,0,0
FA26,HILD,014,HILD 014,Film & History in Latin Amer,LD,E 00001232,FA26:E 00001232,001-000-LE,lecture,Benjamin Cowan,64,,class,W,Wednesday,,5:00pm,7:50pm,PETER,PETER 102,0,0
FA26,HILD,014,HILD 014,Film & History in Latin Amer,LD,E 00001232,FA26:E 00001232,001-000-LE,lecture,Benjamin Cowan,64,,final,R,Thursday,2026-12-10,7:00pm,9:59pm,PETER,PETER 102,0,0
FA26,HILD,014,HILD 014,Film & History in Latin Amer,LD,E 00001233,FA26:E 00001233,001-001-DI,discussion,Benjamin Cowan,32,,class,R,Thursday,,6:00pm,6:50pm,YORK,YORK 3000A,0,0
FA26,HILD,014,HILD 014,Film & History in Latin Amer,LD,E 00001234,FA26:E 00001234,001-002-DI,discussion,Benjamin Cowan,32,,class,R,Thursday,,7:00pm,7:50pm,YORK,YORK 3000A,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001235,FA26:E 00001235,001-000-LE,lecture,Claire Edington,64,,class,F,Friday,,11:00am,11:50am,WLH,WLH 2205,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001235,FA26:E 00001235,001-000-LE,lecture,Claire Edington,64,,class,M,Monday,,11:00am,11:50am,WLH,WLH 2205,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001235,FA26:E 00001235,001-000-LE,lecture,Claire Edington,64,,class,W,Wednesday,,11:00am,11:50am,WLH,WLH 2205,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001235,FA26:E 00001235,001-000-LE,lecture,Claire Edington,64,,final,T,Tuesday,2026-12-08,11:30am,2:29pm,WLH,WLH 2205,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001236,FA26:E 00001236,001-001-DI,discussion,Claire Edington,32,,class,T,Tuesday,,6:00pm,6:50pm,HSS,HSS 2321,0,0
FA26,HILD,030,HILD 030,History of Public Health,LD,E 00001237,FA26:E 00001237,001-002-DI,discussion,Claire Edington,32,,class,T,Tuesday,,7:00pm,7:50pm,HSS,HSS 2321,0,0
FA26,HINE,125,HINE 125,Jews in Greek and Roman World,UD,E 00001239,FA26:E 00001239,001-000-LE,lecture,Mira Balberg,70,,class,F,Friday,,10:00am,10:50am,MOS,MOS 0204,0,0
FA26,HINE,125,HINE 125,Jews in Greek and Roman World,UD,E 00001239,FA26:E 00001239,001-000-LE,lecture,Mira Balberg,70,,class,M,Monday,,10:00am,10:50am,MOS,MOS 0204,0,0
FA26,HINE,125,HINE 125,Jews in Greek and Roman World,UD,E 00001239,FA26:E 00001239,001-000-LE,lecture,Mira Balberg,70,,class,W,Wednesday,,10:00am,10:50am,MOS,MOS 0204,0,0
FA26,HINE,125,HINE 125,Jews in Greek and Roman World,UD,E 00001239,FA26:E 00001239,001-000-LE,lecture,Mira Balberg,70,,final,F,Friday,2026-12-11,8:00am,10:59am,MOS,MOS 0204,0,0
FA26,HINE,137,HINE 137,Two Peoples-Palestine/Israel,UD,E 00001240,FA26:E 00001240,001-000-LE,lecture,Deborah Hertz,45,,class,F,Friday,,11:00am,11:50am,RWAC,RWAC 0103,0,0
FA26,HINE,137,HINE 137,Two Peoples-Palestine/Israel,UD,E 00001240,FA26:E 00001240,001-000-LE,lecture,Deborah Hertz,45,,class,M,Monday,,11:00am,11:50am,RWAC,RWAC 0103,0,0
FA26,HINE,137,HINE 137,Two Peoples-Palestine/Israel,UD,E 00001240,FA26:E 00001240,001-000-LE,lecture,Deborah Hertz,45,,class,W,Wednesday,,11:00am,11:50am,RWAC,RWAC 0103,0,0
FA26,HINE,137,HINE 137,Two Peoples-Palestine/Israel,UD,E 00001240,FA26:E 00001240,001-000-LE,lecture,Deborah Hertz,45,,final,T,Tuesday,2026-12-08,11:30am,2:29pm,RWAC,RWAC 0103,0,0
